id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5120529185113116,P8C3Als9C,7010131150,帝吧官微,#西藏地震407名被困人员获救#震后12小时，灾区民众普遍吃上了四菜一汤的热饭和水果。一线救援官兵也吃上了，不过时间紧迫，他们没有进帐篷，子弟兵真的辛苦了,,,,西藏地震407名被困人员获救,33,55,865,2025-01-08 13:05,帝吧超话,"https://wx2.sinaimg.cn/large/007EpNlsly1hxd9rfuvofj319i0o4tcn.jpg,https://wx1.sinaimg.cn/large/007EpNlsly1hxd9rg6ctuj319i0ow774.jpg,https://wx1.sinaimg.cn/large/007EpNlsly1hxd9rgg21gj319i0p5q6v.jpg,https://wx4.sinaimg.cn/large/007EpNlsly1hxd9rgqhb3j319i0newhi.jpg",,,安徽,金V
5120529180134907,P8C3A0z5V,2810373291,新华网,【#定日县地震灾区安置点首日见闻#】#致敬抗震救灾中的救援力量#1月7日9时5分，西藏日喀则市定日县发生6.8级地震，震源深度10公里，主要影响长所乡、措果乡、曲洛乡三地。地震发生后，各方救援力量迅速集结。目前，首批中央救灾物资已运抵西藏地震灾区，因地震损坏路段已全部抢通，现场抢险救援有序展开，正全力做好受灾群众临时安置和生活保障工作。请看记者从长所乡古荣村安置点发回的现场报道。L新华网的微博视频,,,,"定日县地震灾区安置点首日见闻,致敬抗震救灾中的救援力量",15,13,85,2025-01-08 13:05,微博直播平台,,"http://live.video.weibocdn.com/5120524580030843_wb720avc_index.m3u8?ori=0&ps=1BVp4ysnknHVZu&Expires=1736594103&ssig=4jnuv9m5TL&KID=unistore,video",,,普通用户
5120533165771767,P8Ca0odv1,6085375409,Y张小勇,【西藏定日震中移动网络、电力已全部恢复187个安置点转移安置4.6万余人】2025年1月7日9时5分，西藏日喀则市定日县措果乡附近发生6.8级地震，震源深度10千米。截至1月8日10时，地震已造成126人遇难，188人不同程度受伤。截至目前：统筹调集部队、公安、武警、消防、森林消防、边境管理以及党员干部群众共14668人参与抗震救灾工作，共搜救出被困人员407人。区、市、县三级共派出医疗救助队伍26支581人、救护车107辆开展转运救治工作，受伤人员全部收治，1名重伤员转运至自治区级医院进行治疗。集结充足力量全力开展受损道路、电力、通信等抢通修复工作，因地震损坏路段已全部抢通，震中长所、措果、曲洛3个乡镇的移动网络、电力已全部恢复。全力做好受灾群众安置工作，紧急调运的棉帐篷、折叠床、高低床、棉被、毛毯、棉大衣（防寒服）、防寒鞋、取暖器、发电机、炉子、应急照明灯以及食品、药品等必需物资共计42.8万余件（个）、燃料81车，已陆续抵达灾区。设立187个转移安置点，共搭建帐篷3705顶，转移安置46525人，受灾群众基本生活得到保障。（央视新闻客户端）#西藏地震407名被困人员获救##定日县地震全力搜救#,,,,"西藏地震407名被困人员获救,定日县地震全力搜救",4,21,78,2025-01-08 13:21,,https://wx2.sinaimg.cn/large/006DPC8hly1hxda728znij30u00miak2.jpg,,,陕西,红V
5120516478472937,P8BJ5zych,7742044499,Universe_禹宙银河系,#登陆少年为西藏灾区捐款30万元#和@TOP登陆少年-张泽禹一起盼平安共渡难关，登陆少年组合向西藏地震灾区捐款30万元，西藏加油！,,,TOP登陆少年-张泽禹,登陆少年为西藏灾区捐款30万元,14,19,741,2025-01-08 12:15,,"https://wx4.sinaimg.cn/large/008rWPrtly1hxd87u6w9tj30wr0wsq8s.jpg,https://wx2.sinaimg.cn/large/008rWPrtly1hxd89xgzfuj31jk1tj1kx.jpg,https://wx3.sinaimg.cn/large/008rWPrtly1hxd8a3wjyjj33po5ke7ws.jpg",,,宁夏,金V
5120517198054264,P8BKfxNhu,6495450281,狂腮因子,天灾无情人间有爱，面对西藏地震的消息，朱志鑫粉丝以@TOP登陆少年-朱志鑫名义为西藏灾区捐款，截至目前14314.3元！（仍在继续）我们在千里之外，将所有的祝福汇聚于西藏，望逝者安息，生者坚强。#登陆少年为西藏灾区捐款30万元#,,,TOP登陆少年-朱志鑫,登陆少年为西藏灾区捐款30万元,878,1021,4534,2025-01-08 12:18,朱志鑫超话,"https://wx4.sinaimg.cn/large/0075Afl7ly1hxd8bzd1d7j30u00sqn0u.jpg,https://wx1.sinaimg.cn/large/0075Afl7ly1hxd8bznz2gj30u00orgpt.jpg,https://wx3.sinaimg.cn/large/0075Afl7ly1hxd8byzjg3j30u014z0wq.jpg",,,辽宁,金V
5120520083734599,P8BOUfFxt,7583989521,话道君,1月8日，骑行博主“湖远行”通过韩红慈善基金会向西藏日喀则市定日县地震灾区捐助300万元，表示自己曾在西藏骑行两年，那是他梦开始的地方，希望能尽自己的一份力量，加油！#西藏定日县地震已致126人遇难##韩红基金会驰援西藏地震灾区#L话道君的微博视频,,,,"西藏定日县地震已致126人遇难,韩红基金会驰援西藏地震灾区",2,0,28,2025-01-08 12:29,微博视频号,,"http://f.video.weibocdn.com/o0/zHFiG8d9lx08kZCUYIWc01041200fBOE0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594118&ssig=DDxpGtIy8M&KID=unistore,video",,湖南,金V
5120525514313339,P8BXFi65Z,5044281310,澎湃新闻,【#西藏地震407名被困人员获救#】2025年1月7日9时5分，西藏日喀则市定日县措果乡附近发生6.8级地震，震源深度10千米。截至1月8日10时，地震已造成126人遇难，188人不同程度受伤。截至目前：统筹调集部队、公安、武警、消防、森林消防、边境管理以及党员干部群众共14668人参与抗震救灾工作，共搜救出被困人员407人。央视新闻O网页链接,,,,西藏地震407名被困人员获救,3,2,101,2025-01-08 12:51,微博网页版,https://wx3.sinaimg.cn/large/005vnhZYgy1hxd9cen4pmj60sr0g6k4302.jpg,,,,蓝V
5120520370784655,P8BPn3i7J,7530126636,船到桥头爱直不直,#为西藏捐款的明星#1256【同感】王楚然为西藏地震灾区捐赠了2000床电热毯、10台发电机。都是实用之物，满满正能量！👍,,,,为西藏捐款的明星,15,31,258,2025-01-08 12:30,,"https://wx2.sinaimg.cn/large/008dBDVqgy1hxd8r3vm23j30u0140dns.jpg,https://wx4.sinaimg.cn/large/008dBDVqgy1hxd8r47j6tj30u014010k.jpg,https://wx4.sinaimg.cn/large/008dBDVqgy1hxd8r4ih3lj318t0k0441.jpg,https://wx4.sinaimg.cn/large/008dBDVqgy1hxd8r3elstj30zu1knh8q.jpg",,,广东,红V
5120514089552371,P8BFeE50v,7641718430,一口一只小金毛,#登陆少年为西藏灾区捐款30万元#守望相助，登陆少年组合向西藏地震灾区捐款30万元，小小的少年也有大力量，希望能永远传递这份正能量，愿平安！也期待孩子未来的表现#张泽禹百事可乐代言人#,,,,"登陆少年为西藏灾区捐款30万元,张泽禹百事可乐代言人",10,9,777,2025-01-08 12:05,张泽禹超话,"https://wx4.sinaimg.cn/large/008l9S34gy1hxd800v9noj30wr0wsqa5.jpg,https://wx2.sinaimg.cn/large/008l9S34gy1hxd8006yqmj30wi1ktqcy.jpg,https://wx3.sinaimg.cn/large/008l9S34gy1hxd801yns8j31jk2bcn8a.jpg,https://wx3.sinaimg.cn/large/008l9S34gy1hxd802ezqaj30j70eeq49.jpg,https://wx2.sinaimg.cn/large/008l9S34gy1hxd8037nylj30vd1jo7dd.jpg,https://wx2.sinaimg.cn/large/008l9S34gy1hxd808dbnqj30k00tz0v6.jpg,https://wx2.sinaimg.cn/large/008l9S34gy1hxd809269hj30u018zn98.jpg,https://wx4.sinaimg.cn/large/008l9S34gy1hxd809slayj30u01e0qeq.jpg",,,江西,金V
5120522956311641,P8BTxqtWF,7829046306,何浩楠粉丝团,#西藏城市服务台#❤️#直击西藏地震救援#小小的爱心，大大的能量献出一份爱心，托起一份希望和@种地吧何浩楠一起益起来，点击捐赠，携手共渡难关O网页链接@微公益,,,"种地吧何浩楠,微公益","西藏城市服务台,直击西藏地震救援",210,486,950,2025-01-08 12:41,何浩楠超话,,,,河南,蓝V
5120515171682577,P8BGZ73Il,1689509251,中华思源工程基金会,灾难无情，思源有爱。1月7日，@张杰@谢娜积极响应#中华思源工程基金会#救灾倡议，通过基金会向地震受灾地区群众送去救灾物资。1月8日早，所有物资均已装车完毕发往西藏。救援救灾，我们全力以赴。#直击西藏地震救援##祈福日喀则愿平安#@微公益支持思源工程驰援西藏，一起助力抗震救灾！,,,"张杰,谢娜,微公益","中华思源工程基金会,直击西藏地震救援,祈福日喀则愿平安",4105,943,2483,2025-01-08 12:10,Redmi K60,,,,北京,蓝V
5120514630094791,P8BG70oET,7288376871,一泓溪语v,【西藏地震一方有难八方支援】西藏地震后第一个夜晚，武警官兵，蓝天救援队连夜给灾民搭建帐篷，这个帐篷不是常见的用绳子固定在地上，而是有支撑杆的防风抗寒帐篷。日喀则这个地方，现在的天气白天能到0度以上，夜晚就降到0下十几度，还伴随有大风，有时能到5级，8级。帐篷就需要防风抗寒，而且有支撑杆这种夜晚还可以使用柴油炉取暖。这是震后的第一个夜晚，救援人员和受灾群众不容易啊，海拔高，气温低，温度是他们面临的主要挑战！夜已经很深了，救援的车俩不停的进入灾区，保障物资正在陆续抵达。这次地震牵动着千万人的心，第一个寒冷的夜晚，他们该怎么度过。现场的电力全力抢修，主持人说现在看到的线是用来做应急电力，说明电力还远远不够，只能做应急照明，想要用取暖设备还得要再等等。本该休息的时间，没人休息，军民一家亲，大家相互帮助，有的搭建帐篷，有的搬运物资，全部都参与到此次救灾中来。,,,,,8,44,96,2025-01-08 12:08,,"https://wx4.sinaimg.cn/large/007XfhLFly1hxd83eergtj30u018igsi.jpg,https://wx3.sinaimg.cn/large/007XfhLFly1hxd83dwk50j30u017rthg.jpg,https://wx3.sinaimg.cn/large/007XfhLFly1hxd83es2jjj30u017zk07.jpg",,,甘肃,红V
